trail_id,for_display,lat,lon,elevation,slope,index
391691621,True,40.05566730,-79.25436800,846.39,0.00,0
391691621,True,40.05566730,-79.25436800,846.39,0.00,1
391691621,True,40.05567608,-79.25427532,847.64,8.94,2
391691621,True,40.05568485,-79.25418265,848.69,7.53,3
391691621,True,40.05569363,-79.25408997,849.80,7.95,4
391691621,True,40.05570240,-79.25399730,851.04,8.87,5
391691621,True,40.05568725,-79.25390460,852.42,9.71,6
391691621,True,40.05567210,-79.25381190,853.95,10.74,7
391691621,True,40.05565695,-79.25371920,855.76,12.65,8
391691621,True,40.05564180,-79.25362650,857.27,10.60,9
391691621,True,40.05557325,-79.25350155,858.86,6.93,10
391691621,True,40.05550470,-79.25337660,860.05,5.20,11
391691621,True,40.05553980,-79.25328490,861.21,7.57,12
391691621,True,40.05564820,-79.25335160,859.90,-5.62,13
391691621,True,40.05571515,-79.25347450,858.52,-6.13,14
391691621,True,40.05578210,-79.25359740,856.67,-8.20,15
391691621,True,40.05584628,-79.25370623,853.98,-12.96,16
391691621,True,40.05591045,-79.25381505,851.63,-11.36,17
391691621,True,40.05597462,-79.25392388,849.58,-9.94,18
391691621,True,40.05603880,-79.25403270,847.59,-9.66,19
391691621,True,40.05610297,-79.25414153,845.18,-11.65,20
391691621,True,40.05616715,-79.25425035,842.66,-12.16,21
391691621,True,40.05623132,-79.25435918,839.66,-14.39,22
391691621,True,40.05629550,-79.25446800,836.49,-15.17,23
391691621,True,40.05635090,-79.25457683,833.09,-17.00,24
391691621,True,40.05640630,-79.25468565,828.44,-22.69,25
391691621,True,40.05646170,-79.25479447,824.15,-21.09,26
391691621,True,40.05651710,-79.25490330,820.66,-17.42,27
391691621,True,40.05657250,-79.25501212,818.85,-9.24,28
391691621,True,40.05662790,-79.25512095,817.65,-6.16,29
391691621,True,40.05668330,-79.25522978,816.46,-6.11,30
391691621,True,40.05673870,-79.25533860,815.20,-6.46,31
391691621,True,40.05680885,-79.25546826,811.79,-14.16,32
391691621,True,40.05687900,-79.25559792,807.06,-19.29,33
391691621,True,40.05694915,-79.25572759,802.49,-18.68,34
391691621,True,40.05701930,-79.25585725,797.17,-21.49,35
391691621,True,40.05708945,-79.25598691,792.44,-19.29,36
391691621,True,40.05715960,-79.25611657,789.00,-14.28,37
391691621,True,40.05722975,-79.25624624,785.34,-15.15,38
391691621,True,40.05729990,-79.25637590,781.49,-15.90,39
